2019-01-15 00:56:37 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] client channelActive..
2019-01-15 00:56:37 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClient] 客户端已经连接..
2019-01-15 00:57:02 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"11\\\",\\\"temp\\\":\\\"15\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:02 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:05 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":3,"data":"{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"power\\\":\\\"on\\\",\\\"color\\\":\\\"g\\\"}\",\"devicecode\":\"RGBLED\"}"}
2019-01-15 00:57:05 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 控制RGBLED的状态为:{"power":"on","color":"g"}
2019-01-15 00:57:07 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"14\\\",\\\"temp\\\":\\\"18\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:07 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:12 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"15\\\",\\\"temp\\\":\\\"17\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:12 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:17 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"19\\\",\\\"temp\\\":\\\"10\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:17 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:22 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"11\\\",\\\"temp\\\":\\\"12\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:22 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:27 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"14\\\",\\\"temp\\\":\\\"14\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:27 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:32 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"13\\\",\\\"temp\\\":\\\"13\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:32 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:37 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"13\\\",\\\"temp\\\":\\\"18\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:37 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:42 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"18\\\",\\\"temp\\\":\\\"16\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:42 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:44 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":3,"data":"{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"power\\\":\\\"on\\\",\\\"color\\\":\\\"b\\\"}\",\"devicecode\":\"RGBLED\"}"}
2019-01-15 00:57:44 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 控制RGBLED的状态为:{"power":"on","color":"b"}
2019-01-15 00:57:47 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":3,"data":"{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"power\\\":\\\"on\\\",\\\"color\\\":\\\"b\\\"}\",\"devicecode\":\"RGBLED\"}"}
2019-01-15 00:57:47 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 控制RGBLED的状态为:{"power":"on","color":"b"}
2019-01-15 00:57:47 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"10\\\",\\\"temp\\\":\\\"14\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"b\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:47 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:49 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":3,"data":"{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"power\\\":\\\"on\\\",\\\"color\\\":\\\"g\\\"}\",\"devicecode\":\"RGBLED\"}"}
2019-01-15 00:57:49 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 控制RGBLED的状态为:{"power":"on","color":"g"}
2019-01-15 00:57:52 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"12\\\",\\\"temp\\\":\\\"13\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:52 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:57:57 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"12\\\",\\\"temp\\\":\\\"17\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:57:57 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:02 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"14\\\",\\\"temp\\\":\\\"18\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:02 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:07 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"12\\\",\\\"temp\\\":\\\"16\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:07 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:12 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"13\\\",\\\"temp\\\":\\\"11\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:12 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:17 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"15\\\",\\\"temp\\\":\\\"20\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:17 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:22 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"18\\\",\\\"temp\\\":\\\"14\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:22 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:27 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"17\\\",\\\"temp\\\":\\\"18\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:27 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:32 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"17\\\",\\\"temp\\\":\\\"19\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:32 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:37 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"11\\\",\\\"temp\\\":\\\"17\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:37 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:42 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"18\\\",\\\"temp\\\":\\\"16\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:42 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:47 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"16\\\",\\\"temp\\\":\\\"13\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:47 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:52 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"15\\\",\\\"temp\\\":\\\"16\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:52 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:58:57 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"12\\\",\\\"temp\\\":\\\"12\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:58:57 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:02 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"11\\\",\\\"temp\\\":\\\"15\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:02 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:07 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"18\\\",\\\"temp\\\":\\\"17\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:07 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:12 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"13\\\",\\\"temp\\\":\\\"10\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:12 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:17 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"19\\\",\\\"temp\\\":\\\"14\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:17 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:22 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"10\\\",\\\"temp\\\":\\\"18\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:22 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:27 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"14\\\",\\\"temp\\\":\\\"18\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:27 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:32 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"13\\\",\\\"temp\\\":\\\"17\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:32 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:37 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"11\\\",\\\"temp\\\":\\\"15\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:37 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:42 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"15\\\",\\\"temp\\\":\\\"18\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:42 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
2019-01-15 00:59:47 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 回传数据：[head=118,length=267,content={"code":2,"data":"[{\"clientdeviceid\":\"01010001\",\"data\":\"{\\\"humi\\\":\\\"14\\\",\\\"temp\\\":\\\"18\\\"}\",\"devicecode\":\"DHT11\"},{\"clientdeviceid\":\"02010001\",\"data\":\"{\\\"color\\\":\\\"g\\\",\\\"power\\\":\\\"on\\\"}\",\"devicecode\":\"RGBLED\"}]"}]
2019-01-15 00:59:47 [INFO]-[cn.edu.fjjxu.iot.simulator.IotClientHandler] 收到数据:{"code":2,"data":"{\"msg\":\"ok\",\"success\":true}"}
